"Id","MSZoning","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","SaleType","SaleCondition","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","SalePrice"
735,"RL","Pave","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","None","TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr","TA","Typ","Gd","Attchd","Unf","TA","TA","Y","WD","Family",-2.37734208719299,0.201559515272963,-0.169497089990426,1.83900399229419,-0.285822462038883,0.10996045770092,-0.762887127179191,0.662064684477848,0.11065268717158,0.0656095293323282,-0.654331899570687,-0.0248473649584079,-0.0465323377873103,0.627377095965737,0.652681774695256,-0.801455656264549,-0.306403214778836,0.322734057288133,-0.392053817840294,0.205794767101142,0.520280274278885,0.248310867036334,0.170205781455945,-0.106601174762118,-0.262077236662802,0.338074952332548,0.0465119706027678,-0.0748382460498143,0.399805344124746,-0.137787392995497,108000
736,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","Gd","TA","Mn","Rec","Unf","GasW","Fa","N","SBrkr","TA","Typ","TA","Detchd","Unf","TA","TA","N","WD","Normal",-0.806327465294812,-1.7033310425838,-1.06553916889523,-1.42288420167012,-2.01870325964674,-1.57877698966754,0.445961553172334,-2.96528047779955,-0.272787324229369,1.13474066497354,-0.944840122122857,-0.646607749800856,-0.0314349089630383,-1.58280767522722,-0.728641487740064,-1.03711283977536,0.993656708179883,-0.7983967449389,1.61844511911693,-2.94079621018789,0.914783876887481,-1.9273338922913,-0.00293765383981501,-0.134226352655853,-0.132722784096766,-0.572178711123992,-0.321198356298434,0.317898566331938,0.249139780305597,0.802128265677351,163000
737,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story","Gable","CompShg","Stucco","Stone","None","TA","TA","CBlock","Gd","Gd","Gd","Rec","ALQ","GasA","Gd","N","FuseF","TA","Typ","Ex","Detchd","Unf","TA","TA","Y","WD","Normal",-3.3822273239427,-1.24284992811035,0.119252057039488,0.44237404564447,3.73523174513723,-1.43827969973811,-1.7767801695005,1.17852791235486,0.511117540238245,0.0978775849072347,0.0220843089616006,0.726613780174323,-0.130084482276989,-0.455440073842628,-0.168986561753275,1.05788463765125,-1.18708053586094,0.95309365122583,1.28483504792989,-1.28881601875741,0.290369886437115,-0.700568479288474,-0.893028426380452,-1.84964657720419,0.923853372435977,-1.10436822216394,-0.349474994669449,0.160958929906317,-0.287724091400951,0.676849890302767,93500
738,"RL","Pave","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","WD","Normal",2.69823684465546,-1.93948928211293,1.96330862229349,0.609288267070841,-1.29255397550716,-0.373434715179085,-1.13861907996259,-0.276639724835593,-0.436083837708517,0.579517456697196,-0.25218293864785,0.113465397262882,-0.11201706878599,-0.547690018802473,-0.41044914709139,0.599256200345573,-0.0180317982947083,0.834990014884065,0.755263608335987,-0.0217605205908783,0.170899088101645,-1.13592536875228,0.141209273767502,0.0921534060542958,0.0127975545087182,0.0719068011915956,-0.352018120608465,0.0406844326624098,0.45244972692857,0.114183806592491,239900
739,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story","Gable","CompShg","Plywood","Plywood","None","TA","TA","CBlock","Gd","Gd","Gd","GLQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Fa","2Types","Unf","Ex","Ex","Y","WD","Alloca",-0.963558504967346,2.36045350196679,0.330141722571855,-2.36332072688739,3.38957646084138,1.46912478327823,0.846004976845189,0.346172459046346,-0.0326736061615338,0.346145811586462,-0.445670294525019,-1.00640432920189,-1.20812774493992,-0.143272894851845,1.43073684484224,-1.43286518653258,1.17132286044271,-0.387259792041932,0.202683817089352,2.52433748697496,-0.307907494455348,1.1582473317824,-0.65184099486473,0.613055559048269,-0.623326990726096,0.580062584103183,-1.37277183304942,1.44008945247368,-1.89881586941165,0.404225046514327,179000
740,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","RFn","TA","TA","Y","WD","Normal",1.22605942523918,-1.69407685964267,2.30321881843192,0.371701456705072,-0.786840154560998,1.34779755310306,-0.199007482649019,0.897341196215451,-0.107656154350711,-0.26907592904433,-0.393316144174409,-0.192259250652645,-0.36320941468085,0.182356324586226,0.0446101717675134,0.16176513424201,-0.313532416159287,-0.221175696170532,0.0600962429003734,0.215114651062286,0.417784419247116,0.512272382840646,0.42390124948471,0.0519555505128588,-0.114120785751141,-0.449410245061081,-0.127186883800497,0.173454275013054,0.139219706957124,-0.0404647466205965,190000
741,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Shng","None","TA","Gd","BrkTil","Fa","Fa","No","Unf","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Ex","Detchd","Unf","TA","Gd","Y","WD","Abnorml",-2.64222971922021,-1.66883956253324,-0.474481922572856,-0.664230497898024,-0.985516346346772,0.363757896533867,1.15876179882882,0.608216260141707,-0.589270508846845,1.11702762683861,0.616317761413734,0.121000029057492,1.55257970029472,-0.464813032647846,0.466118319342781,0.32162870423533,-0.847822519508627,0.687338847779079,0.932201748076485,-0.139715582880018,0.639766367687478,1.05127375390784,-1.32294718129551,-0.483082455335106,-0.316289812864499,-1.39333096725216,-0.953000248806439,-0.902724988609828,-0.655837504850651,1.24882264360174,132000
742,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","None","TA","Gd","CBlock","TA","TA","Mn","GLQ","Unf","GasA","Gd","Y","SBrkr","Gd","Typ","Gd","Detchd","Unf","TA","TA","Y","WD","Normal",-2.38488404321866,1.92013507176861,-0.362255218821731,-1.26475655870507,-1.18112922502378,-0.731766050097019,2.18539684660792,1.86670992432495,1.00073735051993,-0.574579062529129,0.139629520086197,0.402568384204768,0.00207426758036471,-0.0687753411591423,1.71140171350452,0.838229707242515,1.94098183625196,0.474989313563197,-0.297193723911157,0.481470338730408,0.17330464572277,0.167282831728199,1.01531212744164,-0.20797457822956,-0.0213543137491901,0.494280041471462,-1.05452984144095,0.392309343996577,0.214253145475403,0.310532178390701,142000
743,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Ex","Attchd","Unf","TA","TA","Y","WD","Normal",1.06847578980952,0.356084062403103,1.231764743544,3.04705081271471,-0.257354362074853,-1.48074024592744,-0.12039982918562,0.317810907657914,0.197540892853742,0.943010940854519,0.0135010921343422,-0.742502750163727,0.157566637124016,-0.0501170138492041,0.0960198460679332,0.0466119339400429,-0.128369989900265,-0.919853714342643,-0.589077336126298,0.161107146796778,-0.153021967368578,0.614074671259317,-0.100649168868479,0.216298551473717,0.279786919937067,-0.0154813797249335,-0.0732214888391686,0.198330302904415,0.054855503203193,0.195308545560255,179000
744,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","Gd","TA","Av","ALQ","Unf","GasA","Ex","Y","SBrkr","TA","Min2","TA","Attchd","RFn","TA","TA","Y","WD","Normal",-0.0734231534067972,0.587144930421636,-0.128612732846949,-0.771768348866151,-1.03760173684293,-2.28141820334876,1.23748255549919,2.18639406847912,1.0436231616183,-1.59687324837529,1.04414897272357,0.562107551431529,-0.486929816728511,0.512826265859763,1.0101508693927,1.73561157140937,0.0871914865823921,-1.68671339908791,1.19794926017531,0.50164837167147,0.657593070534868,0.56853016498873,-0.502998950045306,-0.767514688721787,0.108332809850837,0.166462166219417,0.329165385292473,-0.898139684196897,-0.452689382032057,0.108693364887665,175000
745,"RL","Pave","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story","Gable","CompShg","HdBoard","HdBoard","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Gd","Y","SBrkr","Gd","Typ","TA","Attchd","RFn","TA","TA","Y","WD","Normal",0.655268640630116,1.97943226318801,1.6236192077312,0.0188633160143292,1.11674370727911,-0.876378937431967,2.57212731750975,-0.337734604173253,0.744500404020254,2.59717488079961,2.13793640762253,3.18397158179205,-2.19618799061775,-0.541612511360572,-3.11157727682555,-1.53772738341896,-1.47836977963747,-0.725127462369074,0.250620649183437,1.35665174117836,0.368259342098978,0.139965942412139,-0.0497044232408056,0.52854221785329,-0.36295465092705,0.3101842041549,0.0658096592142118,0.412437150573,0.348579909278276,0.474185290608217,180000
746,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Ex","Gd","CBlock","TA","Gd","No","GLQ","ALQ","GasA","Ex","Y","SBrkr","Gd","Typ","TA","BuiltIn","Fin","TA","TA","Y","WD","Normal",4.55125058061272,-3.64445445163153,-0.908013580683125,-1.79344485250621,-2.55858732318029,-1.32564476056771,2.43827961690083,0.554645621162758,1.09610524834846,-1.12559706148864,0.595783405644548,0.419104696753397,-0.185197122160162,-1.3152285940842,0.284710814449801,1.06260709294627,2.90598918215886,0.270744644565479,0.395958529058193,-0.777745918946739,-0.306034133179367,-1.38441411189427,-0.732929076030417,-0.208287742971672,0.148000173789103,0.00784249599572927,-0.370028906751335,1.01138231104418,-0.301231998770871,-1.35518503068603,299800
747,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","TA","BuiltIn","Fin","TA","TA","Y","WD","Normal",2.26732788075696,-2.65761559918575,1.26111923587647,-0.718766806285348,-0.713776123708635,1.26868427313141,-0.0397798887132637,0.758978738883323,0.0492969089731104,-0.365061613589577,-0.172714448808604,-0.0408621110122736,-0.219914566281965,0.474035010307699,0.296339017622186,-0.322294712779888,-0.125845407425171,-0.519908221923291,-0.0391359157179844,0.717939390049551,0.822831881977059,-0.332710936105282,-0.0339246018154816,0.309840711764627,0.160323969582166,-0.151128798426957,0.1582722199069,-0.119587983627366,0.241246736555011,-0.350852482850168,236000
748,"RM","Pave","IR1","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story","Mansard","CompShg","Stucco","Stucco","None","Gd","TA","Stone","TA","Fa","No","Unf","Unf","GasW","TA","N","SBrkr","Gd","Typ","Gd","Detchd","Unf","TA","TA","N","WD","Normal",1.48607400034528,-3.83758543531668,-2.50491069396755,0.0612000744208899,-1.8198329037339,2.01737092884698,1.4463061481971,-0.752098049090506,-2.16834936075086,0.949629272046965,1.91242169191051,1.41514075967973,3.79789237903986,-0.90039849991339,-1.96893907370745,2.17629218376105,-0.696201418432713,-0.231347141503764,0.22036588053588,0.598666622136714,1.19947741761665,0.74635157207861,1.88213910036654,0.646426373935083,0.13575277803436,0.0274294072338991,-0.22289960663863,-1.46171537668248,-0.345532479163371,0.360817688118948,265979
749,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","WD","Normal",2.50902524850672,1.64521313058968,-0.698292850818563,0.551862438026701,0.939065390342835,1.91740438488194,1.27724400731834,-0.197312817026633,-1.03548934827145,-0.621362928568973,0.268580409968616,0.366507239643772,1.03480966224634,0.233252939777338,-0.303712930393701,-0.336727135498989,0.6058388238807,-0.836676241391661,-0.392304810134367,1.01172414757512,0.588622887094294,1.06598249895112,-0.231413820244646,-0.343675153317079,1.1610548045601,0.444564615692122,-0.0508853979815955,0.0467887293624777,-0.0594235736259689,-0.094675236451195,260400
750,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","WdShing","Wd Shng","None","TA","TA","Slab","Gd","Gd","Gd","Rec","BLQ","Wall","TA","N","FuseF","TA","Mod","Ex","Detchd","Unf","TA","TA","N","WD","Normal",-2.81419663712055,-2.68786219297052,-1.14986439395485,-0.143427037564615,1.39228510344614,1.16419308043447,-1.07894481289246,0.668384116550012,-0.881768475898507,-0.397698803463135,-0.295959600188365,0.963945532867625,0.118353946807623,0.584800897300016,-0.818137677041222,0.261283778276736,0.664266733389801,-0.767484090194527,-0.144109037305152,1.74939628103705,1.2666372089401,1.15303744633908,-1.87807448745201,0.142904954489126,0.871575862225862,-0.341415651575088,0.19150863355862,-1.02121279432852,0.535798431103373,0.599988703903723,98000
751,"RM","Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","TA","Fa","No","Unf","Unf","GasA","Gd","Y","SBrkr","TA","Min2","Ex","Attchd","Fin","Fa","Fa","N","WD","Normal",-3.90552934095839,-1.37522230214818,-0.402980237522655,0.237348815903091,-0.648150189375702,1.24072918474428,1.61606182099428,-0.50924589423067,0.816834923604757,0.0566129052590044,-0.701793075153132,-1.38297489804418,-1.07031991352074,-1.09487861525868,0.653251796421754,-0.734079968218396,1.10503357162527,-1.08906290495808,0.0584485042854939,-0.893475176607003,-0.388823560455877,0.519965952616758,-0.353940641802632,-0.150288125715886,0.320179966307927,0.0282501588148422,-0.261175973254784,-1.42742657444342,0.0730803419810757,-0.12803146242361,96500
752,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","Fin","TA","TA","Y","WD","Normal",0.0496370717245064,-1.44721335163695,2.67054444248897,0.460913636457157,-0.768650428489627,-0.382317467524158,-0.987932543967655,0.236372923046411,0.0817394343170112,0.661521839060011,-0.4815284634789,-0.195650526785239,-0.501888736506687,-0.184627522443938,-0.0774617645101748,0.396803250298146,0.128278346678933,-0.0441368862837134,-0.118851322674348,0.643481178400008,-0.623921107653334,0.0351551830849836,0.199920415834764,-0.217698848910571,-0.0502722022617587,-0.220418573238594,-0.044563346553486,0.551385261625135,0.114424473394606,0.395369392514907,162000
753,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Fa","Attchd","RFn","TA","TA","Y","WD","Normal",1.35913977062539,2.14414635427628,0.128951976087898,0.198113872397478,0.985243144301163,-0.60318261995338,-0.458100473852834,0.572804695345493,0.0891650180096655,1.36093723860613,-0.345383565189787,-0.331436689409025,-0.110108160179314,0.0473378543064511,1.01637706104363,0.257781340066933,0.514913409068059,0.764066630377286,-0.341105674021046,1.18159081244677,0.703726665008181,0.292411309322093,-0.112783974494104,0.277674545417737,0.0599160900268182,-0.551412570489018,0.247922168456396,0.0232707453727986,-0.403872129225277,0.0493709883544153,217000
754,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Mn","Unf","Unf","GasA","Gd","Y","SBrkr","Ex","Typ","Gd","Attchd","RFn","TA","TA","Y","WD","Normal",3.51376152114067,-1.91167528882497,1.63376126490971,0.478673161901618,-1.36742508820861,0.245543034361945,-0.83512413695754,0.369722485938192,-0.628783087298878,0.0101315149569624,-0.107826521788966,0.589401452433291,0.664145047845408,0.307802366869078,-0.0210713597974065,-0.0805293280373503,-0.727728550226999,1.49399600833636,0.404144767492179,-0.142766906050622,0.520897667467544,-0.442071572550834,0.0794394287114078,-0.225439081971566,-0.251794405859147,-0.0277266238469043,-0.486811664331533,-0.0749929284799271,0.170723549993716,-0.125543313839174,275500
755,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","None","TA","TA","CBlock","TA","TA","No","GLQ","LwQ","GasA","Gd","Y","SBrkr","Gd","Typ","Fa","Detchd","RFn","TA","TA","Y","WD","Normal",-1.3556665187924,1.97597941618354,-0.024154553070445,-0.961178414264139,-0.920479492793137,0.704176889688744,0.809681300655217,1.53718805322669,0.456599618902322,0.579616516642562,1.11771949831411,-2.33842444026375,0.221744172959856,-1.05851065924673,-0.392091844583154,0.335230896354576,0.0473330490204372,0.359715617056359,-0.978201010829291,-0.4745555368093,-0.299403555433997,0.153387442384063,0.188058496040522,0.463554428600167,0.455080713641827,0.391401097151677,-0.0490366570106158,-0.0330425777532477,0.23041209896385,0.466340565286813,156000
756,"FV","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story","Gable","CompShg","MetalSd","MetalSd","BrkFace","TA","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","WD","Normal",0.588159671250166,-1.39958290197736,3.36022969223236,-1.32592927242435,0.838350904346149,0.592557891549351,0.336677535165618,-0.785860120222737,-0.132267972744079,-2.00006409268173,-0.193843483083686,1.51193579380042,0.602324618771234,0.83781531248009,-0.580506103846153,-0.480805376214944,0.460262780393166,0.890229978300332,-1.2091915697285,-1.37405529756285,-2.13896346646417,1.91364739109596,-1.18778245975157,-0.204737307816038,0.788143608715112,0.534365691474166,0.622182661787516,-0.219943073830576,-0.718169848142712,0.189768814035388,172500
757,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","RFn","TA","TA","Y","WD","Normal",1.66955041008929,-1.71980993396385,2.39596186223775,0.385116058044808,-0.950649101485464,1.38302730772989,-0.157904518980611,0.567746920357575,-0.174797906169912,-0.202413717958148,-0.594262271830706,-0.346295709473576,-0.622885719641716,-0.187344393610386,-0.0936389239806084,0.212851378255982,0.0777574939897553,-0.23358412540246,0.278307627612397,0.0545211776581538,0.285584841654412,0.498898702664644,0.400424169391226,-0.00329844815001114,-0.235412395260948,-0.438010025861241,-0.168230519793476,0.356324669644824,0.653533192808889,0.130815202651824,212000
